customer_id,age,gender,segment,tier,city,state,annual_income_inr,credit_score,join_date,is_churned,churn_date
CUST00282,28,Male,Millennial,Basic,Mumbai,Maharashtra,1059716,599,2021-08-24,0,
CUST00283,56,Male,Millennial,Basic,Kolkata,West Bengal,694277,763,2022-08-26,0,
CUST00284,45,Female,Gen-Z,Elite,Surat,Gujarat,549559,818,2021-08-14,1,2023-05-13
CUST00285,28,Female,Millennial,Basic,Bangalore,Karnataka,566874,837,2021-01-08,0,
CUST00286,21,Female,Gen-Z,Premium,Chennai,Tamil Nadu,333378,744,2021-03-14,0,
CUST00287,24,Female,Millennial,Elite,Ahmedabad,Gujarat,1130926,803,2022-12-26,0,
CUST00288,39,Female,Millennial,Basic,Ahmedabad,Gujarat,878568,628,2022-10-09,1,2023-08-14
CUST00289,31,Female,Millennial,Basic,Pune,Maharashtra,1003169,793,2021-03-02,0,
CUST00290,30,Male,Millennial,Premium,Chennai,Tamil Nadu,657702,640,2021-08-23,0,
CUST00291,44,Male,Gen-Z,Basic,Mumbai,Maharashtra,349882,555,2021-03-11,1,2023-01-29
CUST00292,62,Male,Gen-Z,Basic,Jaipur,Rajasthan,550486,830,2021-02-02,1,2022-04-17
CUST00293,53,Male,Gen-X,Basic,Hyderabad,Telangana,1230348,699,2023-05-31,0,
CUST00294,64,Male,Millennial,Basic,Mumbai,Maharashtra,818522,831,2021-12-05,0,
CUST00295,64,Male,Gen-Z,Premium,Hyderabad,Telangana,308391,740,2021-03-14,0,
CUST00296,52,Female,Millennial,Basic,Delhi,Delhi,770116,823,2022-06-11,0,
CUST00297,34,Male,Gen-X,Basic,Delhi,Delhi,1724525,622,2021-09-01,0,
CUST00298,60,Male,Gen-Z,Premium,Chennai,Tamil Nadu,546382,617,2021-10-13,0,
CUST00299,36,Female,Millennial,Basic,Chennai,Tamil Nadu,989128,612,2022-11-17,0,
CUST00300,37,Male,Gen-Z,Basic,Ahmedabad,Gujarat,507653,683,2022-05-13,0,
CUST00301,33,Male,Gen-Z,Premium,Bangalore,Karnataka,451871,817,2021-08-08,0,
CUST00302,24,Male,Millennial,Basic,Pune,Maharashtra,876830,772,2022-07-07,0,
CUST00303,21,Male,Millennial,Premium,Bangalore,Karnataka,1019842,675,2021-05-16,0,
CUST00304,43,Male,Millennial,Elite,Mumbai,Maharashtra,673111,814,2023-01-11,0,
CUST00305,54,Male,Gen-X,Basic,Ahmedabad,Gujarat,1077820,556,2022-08-08,0,
CUST00306,53,Female,Boomer,Premium,Hyderabad,Telangana,1739909,755,2022-08-14,0,
CUST00307,49,Male,Millennial,Basic,Jaipur,Rajasthan,519382,728,2022-04-30,1,2023-05-29
CUST00308,27,Male,Millennial,Basic,Kolkata,West Bengal,597625,732,2021-09-06,1,2023-02-05
CUST00309,21,Female,Gen-X,Elite,Surat,Gujarat,1484398,777,2023-03-15,0,
CUST00310,41,Male,Millennial,Elite,Delhi,Delhi,1016484,785,2022-04-30,0,
CUST00311,18,Male,Millennial,Basic,Bangalore,Karnataka,876523,695,2023-04-07,0,
CUST00312,45,Female,Gen-Z,Premium,Pune,Maharashtra,406519,607,2022-02-21,0,
CUST00313,23,Female,Gen-Z,Elite,Jaipur,Rajasthan,593392,845,2021-07-14,0,
CUST00314,36,Female,Boomer,Elite,Jaipur,Rajasthan,1444623,790,2021-04-07,0,
CUST00315,60,Male,Gen-X,Premium,Delhi,Delhi,1797669,836,2021-04-10,0,
CUST00316,58,Female,Gen-X,Basic,Surat,Gujarat,848296,712,2022-11-06,0,
CUST00317,56,Male,Millennial,Basic,Chennai,Tamil Nadu,665144,575,2022-03-18,1,2023-12-25
CUST00318,48,Male,Gen-Z,Elite,Jaipur,Rajasthan,412251,655,2021-12-29,0,
CUST00319,30,Male,Gen-Z,Basic,Mumbai,Maharashtra,354780,789,2022-03-10,1,2023-05-28
CUST00320,24,Female,Millennial,Premium,Mumbai,Maharashtra,551029,591,2022-02-25,0,
CUST00321,19,Male,Millennial,Basic,Chennai,Tamil Nadu,657564,682,2022-04-24,0,
CUST00322,31,Female,Gen-X,Basic,Hyderabad,Telangana,1440362,593,2023-06-04,0,
CUST00323,28,Female,Gen-X,Basic,Ahmedabad,Gujarat,1634894,584,2023-01-17,0,
CUST00324,58,Male,Millennial,Elite,Chennai,Tamil Nadu,1041814,550,2021-02-25,1,2022-08-05
CUST00325,36,Female,Boomer,Basic,Surat,Gujarat,651523,775,2022-11-21,1,2024-05-27
CUST00326,23,Male,Gen-X,Premium,Mumbai,Maharashtra,1313583,848,2022-11-01,0,
CUST00327,48,Male,Millennial,Basic,Jaipur,Rajasthan,585548,837,2022-10-24,0,
CUST00328,25,Male,Millennial,Basic,Mumbai,Maharashtra,801840,785,2021-04-11,0,
CUST00329,37,Female,Millennial,Basic,Kolkata,West Bengal,803783,582,2021-03-04,0,
CUST00330,43,Male,Gen-Z,Premium,Ahmedabad,Gujarat,449463,644,2022-02-17,0,
CUST00331,48,Female,Millennial,Basic,Pune,Maharashtra,1124981,754,2023-01-16,0,
CUST00332,49,Female,Gen-X,Basic,Kolkata,West Bengal,1766114,658,2021-12-14,1,2022-10-25
CUST00333,60,Female,Gen-Z,Basic,Hyderabad,Telangana,491016,579,2023-03-31,0,
CUST00334,34,Male,Gen-Z,Basic,Delhi,Delhi,565622,815,2023-06-02,0,
CUST00335,23,Male,Gen-Z,Elite,Kolkata,West Bengal,503540,572,2021-04-22,1,2021-10-19
CUST00336,59,Male,Gen-Z,Elite,Hyderabad,Telangana,545656,646,2021-09-12,0,
CUST00337,52,Female,Gen-X,Basic,Hyderabad,Telangana,1476533,588,2021-07-16,0,
CUST00338,42,Female,Gen-X,Premium,Pune,Maharashtra,1430261,722,2021-07-14,0,
CUST00339,29,Female,Millennial,Elite,Delhi,Delhi,1006868,797,2022-07-04,0,
CUST00340,41,Female,Gen-Z,Basic,Bangalore,Karnataka,305906,711,2022-04-05,1,2023-08-13
CUST00341,42,Male,Millennial,Premium,Chennai,Tamil Nadu,983264,729,2021-05-24,1,2021-10-11
CUST00342,41,Female,Millennial,Elite,Jaipur,Rajasthan,1154162,652,2022-03-09,0,
CUST00343,29,Male,Gen-Z,Basic,Surat,Gujarat,514182,758,2021-07-07,0,
CUST00344,46,Male,Millennial,Basic,Surat,Gujarat,525755,571,2021-10-13,0,
CUST00345,20,Female,Millennial,Elite,Surat,Gujarat,764519,554,2022-04-19,0,
CUST00346,34,Female,Millennial,Premium,Bangalore,Karnataka,1066706,688,2021-09-13,1,2022-02-15
CUST00347,46,Male,Millennial,Basic,Chennai,Tamil Nadu,1171025,763,2023-06-15,1,2024-03-27
CUST00348,47,Male,Gen-Z,Basic,Surat,Gujarat,411049,709,2021-03-19,0,
CUST00349,34,Male,Millennial,Basic,Chennai,Tamil Nadu,1088835,688,2022-03-30,0,
CUST00350,32,Female,Millennial,Premium,Jaipur,Rajasthan,1104666,694,2023-04-08,0,
CUST00351,35,Male,Millennial,Premium,Surat,Gujarat,586300,709,2023-06-02,0,
CUST00352,54,Female,Gen-X,Elite,Delhi,Delhi,1814946,632,2023-05-27,0,
CUST00353,21,Male,Gen-X,Basic,Hyderabad,Telangana,1189099,704,2022-07-18,1,2023-12-31
CUST00354,27,Male,Gen-Z,Premium,Surat,Gujarat,477971,837,2021-04-11,0,
CUST00355,62,Male,Gen-Z,Premium,Chennai,Tamil Nadu,461688,830,2021-02-21,1,2022-08-14
CUST00356,60,Male,Millennial,Basic,Hyderabad,Telangana,964137,613,2022-10-30,0,
CUST00357,24,Female,Gen-Z,Basic,Pune,Maharashtra,522139,741,2022-07-08,0,
CUST00358,23,Female,Millennial,Elite,Surat,Gujarat,808616,705,2023-05-07,0,
CUST00359,60,Male,Boomer,Elite,Surat,Gujarat,1665972,640,2021-01-16,1,2021-10-09
CUST00360,40,Male,Millennial,Basic,Kolkata,West Bengal,1066648,691,2021-04-06,0,
CUST00361,52,Female,Millennial,Premium,Hyderabad,Telangana,1049794,591,2023-02-11,1,
CUST00362,44,Male,Millennial,Basic,Surat,Gujarat,820772,798,2023-05-20,0,
CUST00363,55,Male,Millennial,Premium,Delhi,Delhi,526301,844,2021-08-31,0,
CUST00364,32,Male,Millennial,Premium,Jaipur,Rajasthan,844579,807,2021-06-20,1,2021-12-04
CUST00365,53,Female,Boomer,Premium,Hyderabad,Telangana,1678134,550,2022-02-21,0,
CUST00366,21,Male,Millennial,Elite,Jaipur,Rajasthan,633315,658,2022-05-13,1,2022-07-12
CUST00367,42,Male,Boomer,Premium,Ahmedabad,Gujarat,1779110,674,2022-05-08,0,
CUST00368,51,Female,Boomer,Basic,Chennai,Tamil Nadu,1569228,613,2021-08-07,0,
CUST00369,44,Female,Gen-Z,Premium,Pune,Maharashtra,512948,755,2023-06-05,0,
CUST00370,52,Male,Gen-Z,Basic,Kolkata,West Bengal,503147,793,2022-02-15,1,2022-06-26
CUST00371,61,Male,Gen-Z,Basic,Delhi,Delhi,476107,627,2021-03-02,0,
CUST00372,48,Female,Gen-Z,Basic,Pune,Maharashtra,516201,660,2021-06-18,0,
CUST00373,54,Male,Gen-Z,Basic,Kolkata,West Bengal,426571,691,2022-01-24,0,
CUST00374,33,Male,Gen-X,Premium,Pune,Maharashtra,1814345,765,2021-01-03,0,
CUST00375,48,Female,Gen-Z,Basic,Pune,Maharashtra,508903,565,2022-02-04,0,
CUST00376,37,Female,Millennial,Premium,Mumbai,Maharashtra,1039877,603,2021-09-29,0,
CUST00377,23,Female,Gen-X,Premium,Chennai,Tamil Nadu,1750984,690,2023-03-14,1,2023-06-06
CUST00378,43,Male,Gen-Z,Basic,Bangalore,Karnataka,327621,628,2023-03-15,0,
CUST00379,63,Female,Gen-X,Premium,Kolkata,West Bengal,866768,698,2022-04-11,0,
CUST00380,20,Male,Millennial,Basic,Delhi,Delhi,1060690,676,2021-10-20,1,2022-01-27
CUST00381,50,Male,Gen-Z,Basic,Hyderabad,Telangana,377815,707,2022-03-10,0,
CUST00382,54,Female,Gen-X,Premium,Pune,Maharashtra,1498363,828,2022-12-15,0,
CUST00383,51,Female,Millennial,Basic,Pune,Maharashtra,810597,587,2023-01-19,1,
CUST00384,54,Male,Gen-X,Basic,Kolkata,West Bengal,826447,706,2023-03-14,1,2023-05-10
CUST00385,61,Male,Gen-X,Premium,Ahmedabad,Gujarat,848337,837,2022-07-24,0,
CUST00386,57,Male,Gen-X,Premium,Bangalore,Karnataka,1792550,661,2022-11-09,0,
CUST00387,27,Female,Millennial,Basic,Pune,Maharashtra,925374,739,2023-01-06,0,
CUST00388,25,Female,Gen-Z,Elite,Surat,Gujarat,457152,655,2022-05-14,1,2022-12-13
CUST00389,46,Male,Gen-X,Premium,Mumbai,Maharashtra,1933222,640,2021-06-08,0,
CUST00390,29,Male,Gen-X,Elite,Jaipur,Rajasthan,1007738,598,2021-07-14,0,
CUST00391,28,Male,Boomer,Basic,Mumbai,Maharashtra,909565,710,2021-10-31,0,
CUST00392,31,Male,Millennial,Premium,Bangalore,Karnataka,1029717,553,2021-08-11,0,
CUST00393,30,Female,Millennial,Elite,Surat,Gujarat,1042664,747,2021-03-01,0,
CUST00394,26,Female,Gen-X,Premium,Mumbai,Maharashtra,1285876,803,2022-08-17,0,
CUST00395,20,Male,Millennial,Premium,Jaipur,Rajasthan,1165684,639,2023-01-24,0,
CUST00396,45,Male,Boomer,Basic,Hyderabad,Telangana,1725905,569,2022-07-10,1,2023-09-04
CUST00397,23,Male,Gen-X,Basic,Chennai,Tamil Nadu,814891,626,2021-03-04,1,2022-12-13
CUST00398,61,Male,Millennial,Basic,Hyderabad,Telangana,620629,769,2023-02-05,0,
CUST00399,45,Male,Gen-X,Basic,Chennai,Tamil Nadu,1784263,711,2021-11-18,1,2022-11-17
CUST00400,30,Male,Gen-X,Elite,Ahmedabad,Gujarat,1202260,664,2021-02-28,0,
CUST00401,58,Male,Gen-Z,Basic,Ahmedabad,Gujarat,328638,643,2021-02-21,0,
CUST00402,27,Male,Boomer,Elite,Ahmedabad,Gujarat,1541999,682,2022-08-22,1,2023-02-24
CUST00403,56,Female,Millennial,Elite,Mumbai,Maharashtra,818208,721,2022-05-04,0,
CUST00404,34,Male,Gen-X,Basic,Ahmedabad,Gujarat,1390892,663,2022-05-30,1,2023-05-05
CUST00405,38,Female,Millennial,Basic,Chennai,Tamil Nadu,630458,558,2023-05-24,1,
CUST00406,64,Female,Gen-X,Elite,Hyderabad,Telangana,1593074,848,2022-06-28,0,
CUST00407,22,Female,Millennial,Elite,Kolkata,West Bengal,885868,809,2021-06-11,0,
CUST00408,23,Male,Gen-Z,Basic,Pune,Maharashtra,362001,719,2021-02-28,0,
CUST00409,42,Female,Boomer,Basic,Chennai,Tamil Nadu,1008397,647,2022-06-05,1,2024-04-03
CUST00410,53,Male,Gen-Z,Premium,Hyderabad,Telangana,479063,718,2021-03-24,0,
CUST00411,43,Female,Millennial,Premium,Hyderabad,Telangana,1147410,767,2023-05-22,0,
CUST00412,53,Female,Boomer,Basic,Pune,Maharashtra,1704451,593,2021-07-10,0,
CUST00413,38,Male,Boomer,Premium,Surat,Gujarat,945487,810,2021-03-12,0,
CUST00414,35,Male,Millennial,Basic,Kolkata,West Bengal,1014934,834,2022-09-02,0,
CUST00415,51,Female,Millennial,Basic,Surat,Gujarat,1042863,675,2021-03-11,0,
CUST00416,47,Female,Millennial,Basic,Surat,Gujarat,1066176,809,2022-11-23,1,2023-03-31
CUST00417,18,Female,Millennial,Basic,Hyderabad,Telangana,899533,763,2023-06-02,0,
CUST00418,62,Female,Millennial,Basic,Jaipur,Rajasthan,507355,749,2021-08-29,0,
CUST00419,57,Female,Gen-X,Basic,Delhi,Delhi,1714011,785,2022-02-18,0,
CUST00420,55,Female,Gen-X,Basic,Chennai,Tamil Nadu,927916,685,2021-05-03,1,2021-08-19
CUST00421,51,Male,Gen-X,Basic,Mumbai,Maharashtra,940245,665,2022-08-07,0,
CUST00422,44,Male,Gen-X,Basic,Surat,Gujarat,1526749,704,2021-09-10,0,
CUST00423,25,Female,Gen-Z,Elite,Ahmedabad,Gujarat,595056,567,2022-08-16,0,
CUST00424,44,Male,Millennial,Basic,Mumbai,Maharashtra,669777,553,2022-09-01,0,
CUST00425,27,Female,Gen-Z,Basic,Bangalore,Karnataka,493743,714,2021-02-10,0,
CUST00426,27,Male,Millennial,Premium,Jaipur,Rajasthan,712557,676,2022-09-27,0,
CUST00427,54,Female,Millennial,Elite,Mumbai,Maharashtra,1129108,762,2021-03-25,0,
CUST00428,55,Male,Gen-X,Basic,Pune,Maharashtra,1512220,597,2022-03-06,0,
CUST00429,55,Male,Millennial,Premium,Delhi,Delhi,645234,595,2022-11-05,1,2024-05-20
CUST00430,24,Male,Gen-Z,Premium,Kolkata,West Bengal,378639,595,2022-08-21,0,
CUST00431,24,Male,Gen-Z,Premium,Pune,Maharashtra,429744,597,2022-08-02,0,
CUST00432,54,Female,Gen-X,Basic,Surat,Gujarat,946452,736,2022-06-20,0,
CUST00433,24,Female,Millennial,Premium,Jaipur,Rajasthan,555113,669,2021-11-20,0,
CUST00434,36,Female,Gen-Z,Basic,Jaipur,Rajasthan,504018,681,2021-09-25,0,
CUST00435,52,Male,Gen-Z,Premium,Surat,Gujarat,422149,568,2021-07-29,0,
CUST00436,40,Male,Gen-X,Premium,Delhi,Delhi,1671470,824,2022-11-17,0,
CUST00437,44,Male,Gen-Z,Basic,Hyderabad,Telangana,333017,781,2023-01-04,0,
CUST00438,34,Male,Gen-X,Premium,Mumbai,Maharashtra,1531838,591,2021-11-18,0,
CUST00439,42,Male,Gen-X,Basic,Ahmedabad,Gujarat,1331968,641,2021-09-02,1,2023-02-18
CUST00440,59,Male,Gen-Z,Premium,Surat,Gujarat,317399,810,2021-09-29,1,2023-02-18
CUST00441,49,Female,Gen-Z,Basic,Ahmedabad,Gujarat,463440,597,2022-02-10,1,2022-10-04
CUST00442,54,Female,Boomer,Basic,Mumbai,Maharashtra,699365,831,2021-05-15,0,
CUST00443,56,Female,Millennial,Basic,Delhi,Delhi,1079403,623,2022-11-19,0,
CUST00444,48,Female,Millennial,Elite,Hyderabad,Telangana,942370,765,2022-10-23,1,2023-09-18
CUST00445,20,Male,Gen-X,Basic,Kolkata,West Bengal,1468361,770,2021-11-04,0,
CUST00446,29,Female,Boomer,Basic,Delhi,Delhi,760162,658,2022-04-14,0,
CUST00447,35,Male,Boomer,Basic,Ahmedabad,Gujarat,944948,684,2021-11-20,0,
CUST00448,43,Male,Gen-X,Premium,Jaipur,Rajasthan,1391451,787,2023-02-09,0,
CUST00449,27,Female,Millennial,Premium,Jaipur,Rajasthan,943298,704,2021-03-16,1,2022-09-06
CUST00450,57,Female,Gen-Z,Basic,Bangalore,Karnataka,354969,605,2021-01-10,0,
CUST00451,56,Female,Gen-X,Basic,Chennai,Tamil Nadu,810639,747,2022-04-15,0,
CUST00452,61,Female,Millennial,Basic,Pune,Maharashtra,741332,587,2022-09-29,1,2024-03-14
CUST00453,62,Male,Millennial,Basic,Pune,Maharashtra,838010,766,2022-07-31,0,
CUST00454,43,Male,Boomer,Basic,Surat,Gujarat,821320,780,2021-04-13,0,
CUST00455,20,Male,Gen-Z,Premium,Ahmedabad,Gujarat,447649,806,2021-03-17,0,
CUST00456,43,Non-binary,Millennial,Basic,Pune,Maharashtra,736940,758,2022-07-05,0,
CUST00457,39,Female,Gen-Z,Basic,Pune,Maharashtra,436526,750,2021-08-07,0,
CUST00458,62,Female,Millennial,Basic,Delhi,Delhi,743220,686,2022-06-03,0,
CUST00459,33,Male,Gen-Z,Elite,Kolkata,West Bengal,488540,677,2021-09-29,1,2023-03-29
CUST00460,21,Male,Gen-Z,Elite,Ahmedabad,Gujarat,312869,602,2021-05-16,0,
CUST00461,65,Male,Gen-Z,Premium,Bangalore,Karnataka,351271,633,2021-12-24,0,
CUST00462,48,Female,Millennial,Basic,Kolkata,West Bengal,802925,758,2021-03-12,0,
CUST00463,35,Male,Gen-X,Basic,Bangalore,Karnataka,1227556,834,2023-06-20,0,
CUST00464,41,Male,Millennial,Basic,Ahmedabad,Gujarat,774142,585,2021-09-08,0,
CUST00465,19,Male,Boomer,Basic,Hyderabad,Telangana,1564512,764,2022-01-14,1,2022-11-07
CUST00466,39,Female,Millennial,Premium,Hyderabad,Telangana,1120432,576,2021-10-19,0,
CUST00467,37,Male,Millennial,Premium,Pune,Maharashtra,674068,695,2021-06-11,0,
CUST00468,37,Female,Gen-X,Elite,Surat,Gujarat,1803669,567,2022-03-25,0,
CUST00469,35,Male,Gen-Z,Premium,Jaipur,Rajasthan,437636,667,2023-05-04,0,
CUST00470,49,Male,Boomer,Basic,Delhi,Delhi,928584,686,2022-07-11,0,
CUST00471,62,Male,Gen-Z,Premium,Pune,Maharashtra,595636,616,2022-12-22,0,
CUST00472,61,Female,Boomer,Basic,Chennai,Tamil Nadu,1589762,579,2021-11-06,1,2023-06-14
CUST00473,24,Female,Gen-Z,Basic,Hyderabad,Telangana,598275,622,2022-09-19,0,
CUST00474,32,Male,Gen-X,Premium,Pune,Maharashtra,1001828,672,2023-04-07,0,
CUST00475,26,Male,Millennial,Basic,Jaipur,Rajasthan,600689,777,2022-11-01,0,
CUST00476,37,Female,Boomer,Basic,Bangalore,Karnataka,1204053,822,2022-06-26,0,
CUST00477,65,Female,Gen-Z,Basic,Bangalore,Karnataka,491593,795,2021-01-09,0,
CUST00478,46,Male,Millennial,Premium,Mumbai,Maharashtra,619742,588,2022-11-15,0,
CUST00479,38,Male,Boomer,Premium,Delhi,Delhi,1632516,719,2023-04-17,1,2024-05-02
CUST00480,35,Female,Millennial,Basic,Surat,Gujarat,872409,651,2022-07-22,0,
CUST00481,64,Female,Millennial,Premium,Bangalore,Karnataka,787659,843,2021-11-03,0,
CUST00482,44,Female,Gen-X,Basic,Mumbai,Maharashtra,1522464,792,2022-11-11,0,
CUST00483,56,Female,Millennial,Basic,Hyderabad,Telangana,944467,706,2021-04-17,0,
CUST00484,59,Male,Millennial,Premium,Bangalore,Karnataka,529948,814,2023-06-19,0,
CUST00485,23,Female,Millennial,Premium,Surat,Gujarat,1199924,806,2021-05-18,1,2022-12-22
CUST00486,30,Male,Boomer,Elite,Pune,Maharashtra,1036703,672,2021-09-28,0,
CUST00487,46,Female,Gen-Z,Basic,Jaipur,Rajasthan,318462,596,2021-04-29,0,
CUST00488,31,Female,Millennial,Premium,Chennai,Tamil Nadu,1096626,559,2021-04-20,0,
CUST00489,44,Male,Boomer,Premium,Bangalore,Karnataka,1791622,693,2023-01-31,0,
CUST00490,65,Female,Gen-X,Elite,Chennai,Tamil Nadu,1779630,848,2022-07-21,0,
CUST00491,49,Female,Millennial,Basic,Chennai,Tamil Nadu,1096317,701,2021-06-09,0,
CUST00492,51,Female,Millennial,Premium,Chennai,Tamil Nadu,938154,685,2021-10-06,0,
CUST00493,41,Male,Millennial,Premium,Kolkata,West Bengal,1145627,624,2021-10-16,0,
CUST00494,21,Male,Gen-Z,Basic,Chennai,Tamil Nadu,310721,575,2022-09-12,1,2024-04-23
CUST00495,50,Female,Millennial,Basic,Kolkata,West Bengal,1036706,556,2021-08-04,0,
CUST00496,28,Female,Millennial,Basic,Jaipur,Rajasthan,969497,628,2023-01-05,0,
CUST00497,22,Male,Millennial,Premium,Chennai,Tamil Nadu,534709,564,2021-12-18,0,
CUST00498,37,Male,Gen-Z,Elite,Mumbai,Maharashtra,463192,756,2021-07-28,0,
CUST00499,63,Male,Boomer,Premium,Chennai,Tamil Nadu,1218072,638,2022-12-05,0,
CUST00500,50,Female,Boomer,Premium,Ahmedabad,Gujarat,1429841,646,2022-10-12,0,
CUST00501,43,Female,Gen-X,Premium,Delhi,Delhi,893037,765,2023-05-24,0,
CUST00502,26,Female,Millennial,Basic,Mumbai,Maharashtra,1063695,808,2021-09-28,1,2021-11-15
CUST00503,51,Female,Millennial,Basic,Surat,Gujarat,597582,836,2022-06-02,0,
CUST00504,54,Female,Gen-X,Basic,Bangalore,Karnataka,1302397,624,2022-05-16,1,2022-07-17
CUST00505,19,Male,Gen-X,Basic,Jaipur,Rajasthan,1857545,791,2021-09-15,1,2022-12-29
CUST00506,29,Female,Gen-Z,Basic,Jaipur,Rajasthan,468159,566,2023-05-17,0,
CUST00507,30,Female,Boomer,Premium,Ahmedabad,Gujarat,1055509,726,2021-02-22,0,
CUST00508,30,Non-binary,Gen-X,Basic,Ahmedabad,Gujarat,857842,808,2021-04-05,0,
CUST00509,21,Male,Boomer,Basic,Ahmedabad,Gujarat,1406728,672,2022-10-12,0,
CUST00510,33,Male,Gen-X,Basic,Ahmedabad,Gujarat,1983856,660,2022-03-10,0,
CUST00511,20,Male,Millennial,Basic,Ahmedabad,Gujarat,1138257,805,2023-04-30,0,
CUST00512,47,Female,Millennial,Elite,Hyderabad,Telangana,1002107,783,2021-10-11,1,2022-03-11
CUST00513,21,Male,Boomer,Elite,Pune,Maharashtra,726351,589,2021-02-15,0,
CUST00514,41,Female,Gen-X,Premium,Jaipur,Rajasthan,1087328,671,2021-01-04,0,
CUST00515,63,Female,Gen-Z,Basic,Ahmedabad,Gujarat,356054,764,2021-12-08,0,
CUST00516,30,Male,Gen-Z,Premium,Bangalore,Karnataka,406638,845,2023-03-01,0,
CUST00517,35,Female,Millennial,Premium,Hyderabad,Telangana,664862,835,2021-05-14,1,2022-07-10
CUST00518,41,Female,Gen-X,Premium,Mumbai,Maharashtra,1093327,830,2022-10-15,0,
CUST00519,47,Female,Boomer,Basic,Mumbai,Maharashtra,1340075,556,2021-09-26,0,
CUST00520,50,Male,Gen-Z,Premium,Kolkata,West Bengal,395610,641,2021-06-15,1,2022-10-18
CUST00521,43,Male,Millennial,Premium,Pune,Maharashtra,974014,672,2023-01-30,1,2024-01-17
CUST00522,58,Female,Millennial,Premium,Mumbai,Maharashtra,1163522,645,2022-03-29,0,
CUST00523,25,Male,Boomer,Premium,Ahmedabad,Gujarat,1366173,550,2022-07-19,1,2023-09-07
CUST00524,61,Female,Gen-X,Basic,Jaipur,Rajasthan,1701988,640,2022-12-24,0,
CUST00525,19,Non-binary,Gen-X,Premium,Kolkata,West Bengal,1701896,556,2022-03-14,0,
CUST00526,33,Female,Millennial,Basic,Delhi,Delhi,731491,669,2022-07-29,0,
CUST00527,41,Male,Millennial,Premium,Hyderabad,Telangana,510470,678,2021-01-10,0,
CUST00528,49,Male,Millennial,Basic,Delhi,Delhi,538533,728,2021-04-25,0,
CUST00529,56,Female,Gen-Z,Basic,Delhi,Delhi,384618,647,2021-03-19,1,2022-07-15
CUST00530,46,Female,Gen-X,Basic,Ahmedabad,Gujarat,1627451,592,2022-12-09,0,
CUST00531,29,Male,Gen-X,Premium,Delhi,Delhi,1888019,732,2021-06-02,1,2022-10-15
CUST00532,48,Male,Boomer,Basic,Delhi,Delhi,1750557,734,2022-07-13,0,
CUST00533,55,Female,Boomer,Premium,Mumbai,Maharashtra,631018,602,2021-02-06,0,
CUST00534,53,Male,Millennial,Premium,Surat,Gujarat,1193061,777,2023-05-05,0,
CUST00535,40,Male,Gen-X,Basic,Kolkata,West Bengal,1186996,710,2022-01-14,0,
CUST00536,40,Male,Boomer,Basic,Delhi,Delhi,1611547,784,2022-08-20,0,
CUST00537,28,Male,Gen-X,Basic,Pune,Maharashtra,1016354,749,2022-07-20,0,
CUST00538,34,Male,Gen-Z,Elite,Bangalore,Karnataka,318869,550,2021-06-01,0,
CUST00539,65,Male,Millennial,Premium,Kolkata,West Bengal,764848,563,2022-03-17,1,2022-05-22
CUST00540,62,Male,Gen-Z,Basic,Pune,Maharashtra,557677,762,2021-05-11,0,
CUST00541,23,Female,Boomer,Basic,Bangalore,Karnataka,864989,826,2021-02-12,0,
CUST00542,36,Female,Millennial,Premium,Delhi,Delhi,607770,583,2021-11-12,0,
CUST00543,19,Male,Gen-Z,Elite,Surat,Gujarat,572941,819,2022-01-09,0,
CUST00544,42,Female,Gen-X,Premium,Chennai,Tamil Nadu,1926004,717,2023-03-27,1,2023-05-29
CUST00545,21,Male,Millennial,Premium,Jaipur,Rajasthan,508783,719,2023-06-01,0,
CUST00546,28,Male,Millennial,Basic,Pune,Maharashtra,1009205,631,2021-02-10,1,2021-09-09
CUST00547,54,Male,Gen-Z,Basic,Delhi,Delhi,392762,686,2022-01-02,0,
CUST00548,31,Female,Gen-X,Basic,Kolkata,West Bengal,1249645,782,2021-08-04,0,
CUST00549,32,Male,Millennial,Basic,Mumbai,Maharashtra,828372,664,2022-11-30,1,
CUST00550,59,Male,Gen-X,Basic,Delhi,Delhi,1312149,801,2021-09-13,1,2022-08-19
CUST00551,32,Female,Millennial,Basic,Chennai,Tamil Nadu,860481,838,2022-11-14,1,2023-05-31
CUST00552,61,Male,Gen-X,Basic,Delhi,Delhi,1498834,598,2021-04-16,0,
CUST00553,31,Female,Millennial,Elite,Delhi,Delhi,825916,553,2021-12-29,0,
CUST00554,35,Female,Millennial,Premium,Jaipur,Rajasthan,991094,725,2023-03-10,0,
CUST00555,59,Female,Gen-X,Premium,Mumbai,Maharashtra,1662321,821,2022-07-28,1,2024-01-12
CUST00556,44,Male,Millennial,Premium,Pune,Maharashtra,808251,575,2023-06-15,1,
CUST00557,50,Male,Gen-Z,Basic,Ahmedabad,Gujarat,342738,619,2022-02-21,0,
CUST00558,19,Non-binary,Gen-Z,Premium,Ahmedabad,Gujarat,492191,842,2022-09-28,0,
CUST00559,61,Female,Gen-X,Basic,Kolkata,West Bengal,1727548,783,2023-02-07,0,
CUST00560,18,Female,Millennial,Premium,Surat,Gujarat,946676,780,2021-06-08,0,
CUST00561,48,Male,Gen-X,Basic,Delhi,Delhi,1505665,812,2021-08-31,0,
CUST00562,26,Male,Gen-Z,Elite,Kolkata,West Bengal,368823,835,2023-06-05,0,
