transaction_id,customer_id,feature_id,date_id,transaction_date,transaction_type,amount_inr,transaction_status,device_type,session_duration_sec,is_repeat_user
TXN000262,CUST02611,FEAT007,20231217,2023-12-17,Loan Disbursed,989040.84,Completed,Android,492,1
TXN000263,CUST00869,FEAT002,20220316,2022-03-16,Savings Deposit,18011.39,Completed,iOS,535,1
TXN000264,CUST02635,FEAT002,20231221,2023-12-21,Goal Created,802.2,Completed,iOS,780,0
TXN000265,CUST01675,FEAT002,20240215,2024-02-15,Savings Deposit,21340.27,Completed,iOS,221,1
TXN000266,CUST00291,FEAT002,20221108,2022-11-08,Savings Withdrawal,2927.68,Completed,Android,891,1
TXN000267,CUST02048,FEAT002,20240304,2024-03-04,Savings Deposit,8225.43,Completed,Web,228,1
TXN000268,CUST03173,FEAT006,20220626,2022-06-26,FD Created,323136.61,Completed,iOS,687,0
TXN000269,CUST04764,FEAT001,20240405,2024-04-05,Crypto Transfer,163452.74,Completed,iOS,667,1
TXN000270,CUST00652,FEAT004,20240329,2024-03-29,Instant Transfer,10531.4,Completed,Android,247,1
TXN000271,CUST00216,FEAT001,20230502,2023-05-02,Crypto Sell,46186.5,Reversed,iOS,426,0
TXN000272,CUST00738,FEAT008,20240328,2024-03-28,Premium Paid,37916.79,Completed,iOS,751,1
TXN000273,CUST03318,FEAT003,20230414,2023-04-14,Budget Set,0.0,Completed,Android,622,0
TXN000274,CUST03602,FEAT003,20230827,2023-08-27,Expense Logged,0.0,Completed,Android,835,0
TXN000275,CUST04866,FEAT004,20230325,2023-03-25,Transfer Reversal,52475.14,Pending,Android,207,0
TXN000276,CUST03287,FEAT001,20230124,2023-01-24,Crypto Sell,98188.62,Completed,Android,95,1
TXN000277,CUST03552,FEAT003,20240325,2024-03-25,Alert Triggered,0.0,Completed,iOS,207,0
TXN000278,CUST03335,FEAT002,20231111,2023-11-11,Goal Created,34508.68,Failed,iOS,534,1
TXN000279,CUST00337,FEAT003,20220225,2022-02-25,Expense Logged,0.0,Completed,Android,250,1
TXN000280,CUST01324,FEAT001,20220424,2022-04-24,Crypto Buy,199716.92,Completed,Android,492,1
TXN000281,CUST00600,FEAT001,20231115,2023-11-15,Crypto Buy,145438.6,Reversed,iOS,117,1
TXN000282,CUST02903,FEAT006,20220507,2022-05-07,FD Renewed,387621.13,Completed,Android,696,1
TXN000283,CUST00156,FEAT001,20230914,2023-09-14,Crypto Buy,168824.94,Completed,iOS,499,1
TXN000284,CUST01794,FEAT001,20220422,2022-04-22,Crypto Sell,159198.53,Completed,iOS,238,1
TXN000285,CUST02071,FEAT007,20230805,2023-08-05,EMI Payment,624825.0,Pending,Android,888,1
TXN000286,CUST02121,FEAT006,20220528,2022-05-28,FD Broken,218506.97,Completed,Web,454,1
TXN000287,CUST00756,FEAT008,20240424,2024-04-24,Claim Filed,22927.89,Completed,Android,39,0
TXN000288,CUST02655,FEAT005,20221104,2022-11-04,Auto-Pay,13776.26,Completed,Android,145,1
TXN000289,CUST01049,FEAT001,20220118,2022-01-18,Crypto Buy,81844.02,Completed,Android,784,0
TXN000290,CUST03093,FEAT002,20230609,2023-06-09,Savings Deposit,40859.95,Completed,Android,511,1
TXN000291,CUST00104,FEAT001,20220419,2022-04-19,Crypto Transfer,54465.9,Completed,Android,723,1
TXN000292,CUST04115,FEAT001,20230413,2023-04-13,Crypto Transfer,97065.91,Reversed,Android,737,0
TXN000293,CUST03007,FEAT002,20230623,2023-06-23,Goal Created,32440.09,Completed,Android,793,1
TXN000294,CUST01029,FEAT002,20240217,2024-02-17,Savings Withdrawal,47304.57,Completed,iOS,598,1
TXN000295,CUST00804,FEAT006,20240117,2024-01-17,FD Renewed,76918.48,Completed,Android,640,1
TXN000296,CUST04146,FEAT005,20220828,2022-08-28,Auto-Pay,5764.92,Completed,Android,731,1
TXN000297,CUST04611,FEAT002,20220320,2022-03-20,Goal Created,29582.86,Completed,iOS,711,1
TXN000298,CUST04737,FEAT002,20220808,2022-08-08,Savings Withdrawal,21046.09,Completed,iOS,868,0
TXN000299,CUST02179,FEAT001,20220612,2022-06-12,Crypto Buy,23958.02,Completed,Android,112,1
TXN000300,CUST01095,FEAT004,20231226,2023-12-26,Instant Transfer,80618.95,Completed,Android,37,1
TXN000301,CUST04815,FEAT003,20240120,2024-01-20,Budget Set,0.0,Completed,Web,771,0
TXN000302,CUST01107,FEAT007,20230625,2023-06-25,Loan Disbursed,714671.22,Completed,Web,528,1
TXN000303,CUST02583,FEAT001,20230122,2023-01-22,Crypto Sell,131836.73,Completed,Web,225,1
TXN000304,CUST04972,FEAT006,20230804,2023-08-04,FD Broken,399589.27,Reversed,Android,247,1
TXN000305,CUST04022,FEAT001,20230315,2023-03-15,Crypto Transfer,143210.45,Pending,iOS,508,1
TXN000306,CUST01871,FEAT001,20240331,2024-03-31,Crypto Sell,31781.6,Completed,iOS,195,1
TXN000307,CUST03569,FEAT003,20231108,2023-11-08,Expense Logged,0.0,Completed,iOS,819,0
TXN000308,CUST03688,FEAT003,20230330,2023-03-30,Budget Set,0.0,Pending,Android,58,0
TXN000309,CUST00713,FEAT002,20220926,2022-09-26,Savings Deposit,46228.45,Completed,Android,378,1
TXN000310,CUST01121,FEAT005,20230513,2023-05-13,Auto-Pay,17040.15,Reversed,Android,304,0
TXN000311,CUST01961,FEAT006,20221017,2022-10-17,FD Renewed,23519.99,Pending,Web,104,1
TXN000312,CUST03327,FEAT003,20220526,2022-05-26,Alert Triggered,0.0,Completed,Android,526,0
TXN000313,CUST03284,FEAT002,20230323,2023-03-23,Goal Created,13044.65,Completed,Android,760,0
TXN000314,CUST02520,FEAT001,20230619,2023-06-19,Crypto Transfer,87133.38,Completed,Android,352,1
TXN000315,CUST03145,FEAT005,20220914,2022-09-14,Bill Payment,24746.65,Completed,Android,264,1
TXN000316,CUST00653,FEAT006,20231227,2023-12-27,FD Renewed,16545.6,Completed,iOS,432,1
TXN000317,CUST00364,FEAT007,20240112,2024-01-12,EMI Payment,161944.35,Completed,iOS,537,1
TXN000318,CUST01176,FEAT001,20230923,2023-09-23,Crypto Buy,61087.47,Completed,iOS,237,0
TXN000319,CUST02906,FEAT004,20240610,2024-06-10,Transfer Receipt,41124.32,Completed,iOS,636,1
TXN000320,CUST00427,FEAT003,20220319,2022-03-19,Alert Triggered,0.0,Completed,Android,296,1
TXN000321,CUST04263,FEAT004,20220115,2022-01-15,Instant Transfer,40285.03,Completed,iOS,89,1
TXN000322,CUST03516,FEAT008,20231004,2023-10-04,Premium Paid,17597.34,Completed,Android,882,0
TXN000323,CUST02986,FEAT006,20231205,2023-12-05,FD Created,5628.2,Completed,iOS,686,0
TXN000324,CUST03271,FEAT003,20240507,2024-05-07,Budget Set,0.0,Completed,Android,728,1
TXN000325,CUST01206,FEAT003,20230317,2023-03-17,Budget Set,0.0,Completed,iOS,262,1
TXN000326,CUST03890,FEAT003,20221127,2022-11-27,Budget Set,0.0,Completed,Android,373,1
TXN000327,CUST02408,FEAT002,20220803,2022-08-03,Savings Deposit,7786.12,Completed,iOS,767,1
TXN000328,CUST03436,FEAT008,20220111,2022-01-11,Claim Filed,48682.11,Completed,Android,603,1
TXN000329,CUST02246,FEAT001,20230203,2023-02-03,Crypto Buy,188857.05,Completed,Android,320,1
TXN000330,CUST00456,FEAT005,20230120,2023-01-20,Auto-Pay,22573.7,Completed,Web,239,1
TXN000331,CUST03703,FEAT001,20240413,2024-04-13,Crypto Transfer,67503.63,Completed,Web,295,1
TXN000332,CUST02921,FEAT005,20230622,2023-06-22,Auto-Pay,12341.35,Completed,iOS,85,1
TXN000333,CUST01182,FEAT007,20220807,2022-08-07,Loan Disbursed,754365.7,Completed,Web,683,1
TXN000334,CUST00534,FEAT007,20220214,2022-02-14,Loan Disbursed,752188.06,Completed,Android,343,1
TXN000335,CUST00340,FEAT001,20240129,2024-01-29,Crypto Sell,4966.88,Completed,Android,342,0
TXN000336,CUST00869,FEAT004,20230117,2023-01-17,Transfer Reversal,52522.7,Completed,Android,655,1
TXN000337,CUST02607,FEAT002,20231121,2023-11-21,Goal Created,6642.11,Completed,Android,53,0
TXN000338,CUST04398,FEAT001,20230523,2023-05-23,Crypto Buy,140516.77,Completed,iOS,353,1
TXN000339,CUST03030,FEAT001,20220118,2022-01-18,Crypto Sell,91039.04,Reversed,Android,454,1
TXN000340,CUST02120,FEAT001,20221110,2022-11-10,Crypto Transfer,115811.14,Completed,Web,283,1
TXN000341,CUST04689,FEAT001,20220707,2022-07-07,Crypto Transfer,19622.86,Completed,Web,846,1
TXN000342,CUST00984,FEAT002,20230807,2023-08-07,Savings Deposit,19773.82,Completed,Android,898,1
TXN000343,CUST02257,FEAT003,20240104,2024-01-04,Budget Set,0.0,Completed,Web,319,1
TXN000344,CUST01602,FEAT005,20230215,2023-02-15,Auto-Pay,9463.18,Completed,Web,361,1
TXN000345,CUST00650,FEAT004,20230828,2023-08-28,Transfer Receipt,99911.5,Completed,Web,894,0
TXN000346,CUST03492,FEAT005,20220221,2022-02-21,Bill Payment,1735.85,Completed,iOS,755,1
TXN000347,CUST01131,FEAT004,20220605,2022-06-05,Transfer Reversal,42758.95,Completed,Android,758,1
TXN000348,CUST03457,FEAT002,20230520,2023-05-20,Goal Created,43835.14,Completed,iOS,190,1
TXN000349,CUST03441,FEAT007,20230120,2023-01-20,Loan Applied,143072.53,Completed,Android,314,0
TXN000350,CUST00797,FEAT002,20240630,2024-06-30,Goal Created,23231.79,Completed,Android,703,1
TXN000351,CUST00533,FEAT002,20240519,2024-05-19,Goal Created,15170.71,Reversed,iOS,784,1
TXN000352,CUST00348,FEAT003,20230705,2023-07-05,Alert Triggered,0.0,Completed,Android,751,1
TXN000353,CUST03189,FEAT004,20230105,2023-01-05,Transfer Receipt,96180.14,Completed,Web,601,0
TXN000354,CUST03130,FEAT002,20220416,2022-04-16,Goal Created,15010.63,Completed,iOS,185,0
TXN000355,CUST00955,FEAT005,20231210,2023-12-10,Auto-Pay,2385.17,Completed,iOS,257,1
TXN000356,CUST03125,FEAT005,20230706,2023-07-06,Bill Scheduled,11876.09,Completed,iOS,520,1
TXN000357,CUST02255,FEAT001,20220403,2022-04-03,Crypto Buy,34498.61,Completed,Android,761,0
TXN000358,CUST04164,FEAT003,20230430,2023-04-30,Expense Logged,0.0,Completed,Android,527,0
TXN000359,CUST00097,FEAT005,20231126,2023-11-26,Bill Scheduled,6641.06,Completed,Android,515,0
TXN000360,CUST00582,FEAT002,20230706,2023-07-06,Savings Withdrawal,19413.52,Completed,Android,705,1
TXN000361,CUST00522,FEAT003,20220821,2022-08-21,Alert Triggered,0.0,Pending,Android,83,1
TXN000362,CUST02081,FEAT007,20220207,2022-02-07,EMI Payment,544446.05,Completed,Android,447,1
TXN000363,CUST01152,FEAT001,20240101,2024-01-01,Crypto Transfer,146569.17,Failed,Android,267,1
TXN000364,CUST02601,FEAT001,20240116,2024-01-16,Crypto Transfer,140256.91,Completed,Android,523,0
TXN000365,CUST00828,FEAT001,20221016,2022-10-16,Crypto Buy,37215.7,Completed,Android,630,1
TXN000366,CUST01786,FEAT003,20220327,2022-03-27,Alert Triggered,0.0,Completed,Android,115,1
TXN000367,CUST01497,FEAT002,20231223,2023-12-23,Savings Withdrawal,3286.68,Completed,Android,834,1
TXN000368,CUST04775,FEAT002,20240415,2024-04-15,Savings Withdrawal,16815.95,Pending,Web,249,0
TXN000369,CUST01104,FEAT003,20240107,2024-01-07,Expense Logged,0.0,Completed,iOS,152,0
TXN000370,CUST01349,FEAT005,20240602,2024-06-02,Bill Scheduled,10889.3,Completed,Android,743,1
TXN000371,CUST01457,FEAT001,20231104,2023-11-04,Crypto Transfer,9537.05,Completed,Android,364,0
TXN000372,CUST03212,FEAT003,20230227,2023-02-27,Budget Set,0.0,Pending,iOS,892,1
TXN000373,CUST00029,FEAT001,20231227,2023-12-27,Crypto Transfer,30875.08,Completed,iOS,369,1
TXN000374,CUST02489,FEAT004,20220312,2022-03-12,Instant Transfer,7079.65,Reversed,iOS,762,1
TXN000375,CUST00975,FEAT008,20231014,2023-10-14,Policy Purchased,7449.54,Completed,iOS,397,1
TXN000376,CUST00277,FEAT003,20220608,2022-06-08,Expense Logged,0.0,Completed,Android,122,1
TXN000377,CUST02747,FEAT002,20230114,2023-01-14,Savings Withdrawal,43641.22,Completed,Android,767,1
TXN000378,CUST01240,FEAT001,20230420,2023-04-20,Crypto Transfer,196628.29,Completed,iOS,486,0
TXN000379,CUST00747,FEAT003,20231024,2023-10-24,Expense Logged,0.0,Completed,Web,96,1
TXN000380,CUST00425,FEAT001,20221116,2022-11-16,Crypto Buy,183520.55,Completed,iOS,563,1
TXN000381,CUST04392,FEAT003,20230429,2023-04-29,Expense Logged,0.0,Completed,iOS,327,1
TXN000382,CUST03538,FEAT003,20230604,2023-06-04,Alert Triggered,0.0,Completed,Android,51,0
TXN000383,CUST00208,FEAT001,20231226,2023-12-26,Crypto Transfer,136653.98,Completed,Android,740,1
TXN000384,CUST02625,FEAT003,20220609,2022-06-09,Expense Logged,0.0,Completed,Web,58,1
TXN000385,CUST02748,FEAT001,20231222,2023-12-22,Crypto Transfer,175427.99,Completed,iOS,788,1
TXN000386,CUST04112,FEAT001,20230113,2023-01-13,Crypto Transfer,166342.0,Completed,Web,787,1
TXN000387,CUST03150,FEAT001,20221011,2022-10-11,Crypto Buy,198616.39,Completed,Android,527,0
TXN000388,CUST01191,FEAT002,20240414,2024-04-14,Savings Deposit,38338.67,Completed,Android,138,1
TXN000389,CUST01046,FEAT005,20220621,2022-06-21,Bill Scheduled,5617.84,Completed,iOS,298,0
TXN000390,CUST04576,FEAT005,20230701,2023-07-01,Bill Payment,10447.53,Completed,Android,455,0
TXN000391,CUST03468,FEAT003,20230601,2023-06-01,Budget Set,0.0,Completed,Android,209,1
TXN000392,CUST04984,FEAT002,20221122,2022-11-22,Goal Created,18442.21,Completed,iOS,381,0
TXN000393,CUST04618,FEAT003,20231222,2023-12-22,Alert Triggered,0.0,Completed,iOS,817,1
TXN000394,CUST04886,FEAT001,20230403,2023-04-03,Crypto Buy,66184.41,Completed,Android,451,0
TXN000395,CUST02840,FEAT004,20240614,2024-06-14,Transfer Reversal,80598.28,Completed,Android,68,0
TXN000396,CUST00466,FEAT007,20221221,2022-12-21,EMI Payment,416408.9,Completed,Web,746,1
TXN000397,CUST02374,FEAT002,20221018,2022-10-18,Savings Deposit,43121.42,Completed,iOS,830,1
TXN000398,CUST01197,FEAT002,20230929,2023-09-29,Goal Created,32111.53,Pending,iOS,584,1
TXN000399,CUST00722,FEAT005,20231225,2023-12-25,Bill Payment,2782.72,Completed,Android,760,1
TXN000400,CUST04878,FEAT001,20230225,2023-02-25,Crypto Transfer,36012.18,Completed,Android,282,0
TXN000401,CUST04632,FEAT002,20240112,2024-01-12,Goal Created,16393.75,Completed,Web,682,0
TXN000402,CUST03553,FEAT001,20220404,2022-04-04,Crypto Buy,39353.86,Pending,Android,362,1
TXN000403,CUST00838,FEAT001,20220109,2022-01-09,Crypto Buy,180587.94,Completed,Android,238,0
TXN000404,CUST04061,FEAT005,20220922,2022-09-22,Auto-Pay,15876.52,Completed,Web,732,1
TXN000405,CUST01216,FEAT001,20220508,2022-05-08,Crypto Buy,159755.7,Completed,Android,664,1
TXN000406,CUST03436,FEAT002,20230922,2023-09-22,Savings Withdrawal,46271.48,Completed,Web,67,0
TXN000407,CUST00403,FEAT002,20231212,2023-12-12,Savings Withdrawal,35845.79,Completed,Android,894,0
TXN000408,CUST02687,FEAT001,20230403,2023-04-03,Crypto Sell,185158.81,Completed,Android,400,1
TXN000409,CUST02708,FEAT002,20230130,2023-01-30,Goal Created,6998.79,Completed,Android,222,1
TXN000410,CUST04713,FEAT001,20231202,2023-12-02,Crypto Sell,57150.17,Completed,Web,346,1
TXN000411,CUST03347,FEAT003,20240517,2024-05-17,Alert Triggered,0.0,Completed,Web,661,1
TXN000412,CUST00516,FEAT001,20240125,2024-01-25,Crypto Sell,56760.4,Completed,iOS,497,1
TXN000413,CUST04180,FEAT003,20240325,2024-03-25,Expense Logged,0.0,Completed,Android,664,1
TXN000414,CUST00057,FEAT005,20230817,2023-08-17,Auto-Pay,8738.77,Pending,iOS,773,0
TXN000415,CUST04512,FEAT004,20240512,2024-05-12,Transfer Reversal,2991.58,Completed,Android,640,1
TXN000416,CUST00501,FEAT006,20230102,2023-01-02,FD Created,191169.44,Completed,iOS,871,1
TXN000417,CUST01050,FEAT005,20230204,2023-02-04,Bill Scheduled,21075.28,Completed,Android,812,1
TXN000418,CUST01098,FEAT002,20240116,2024-01-16,Goal Created,34750.72,Completed,Android,129,1
TXN000419,CUST00449,FEAT008,20220827,2022-08-27,Policy Purchased,5753.01,Completed,Web,55,1
TXN000420,CUST04172,FEAT005,20230425,2023-04-25,Bill Payment,20405.72,Completed,iOS,262,1
TXN000421,CUST00007,FEAT005,20240518,2024-05-18,Bill Scheduled,23752.03,Completed,Web,450,1
TXN000422,CUST03966,FEAT001,20230507,2023-05-07,Crypto Transfer,84073.02,Completed,iOS,793,1
TXN000423,CUST03441,FEAT002,20230721,2023-07-21,Savings Withdrawal,32665.17,Completed,Web,779,1
TXN000424,CUST00044,FEAT001,20230312,2023-03-12,Crypto Buy,187908.45,Completed,Android,87,0
TXN000425,CUST04162,FEAT006,20220224,2022-02-24,FD Broken,491870.12,Completed,iOS,706,0
TXN000426,CUST00544,FEAT001,20220108,2022-01-08,Crypto Buy,94234.59,Completed,iOS,606,1
TXN000427,CUST03555,FEAT005,20230523,2023-05-23,Bill Scheduled,4692.07,Completed,iOS,818,1
TXN000428,CUST04319,FEAT005,20221213,2022-12-13,Bill Scheduled,9106.36,Completed,Android,894,1
TXN000429,CUST03671,FEAT001,20220206,2022-02-06,Crypto Sell,187759.62,Reversed,iOS,237,1
TXN000430,CUST02320,FEAT002,20240323,2024-03-23,Savings Withdrawal,28712.9,Completed,Android,856,0
TXN000431,CUST00629,FEAT001,20231111,2023-11-11,Crypto Buy,10484.52,Completed,Web,698,1
TXN000432,CUST02808,FEAT008,20240416,2024-04-16,Premium Paid,25125.03,Completed,iOS,71,1
TXN000433,CUST02741,FEAT003,20240622,2024-06-22,Alert Triggered,0.0,Completed,Android,262,1
TXN000434,CUST01797,FEAT006,20231026,2023-10-26,FD Broken,398855.88,Completed,iOS,317,1
TXN000435,CUST02002,FEAT002,20231003,2023-10-03,Savings Withdrawal,24439.54,Completed,iOS,413,0
TXN000436,CUST00483,FEAT001,20230316,2023-03-16,Crypto Transfer,42021.09,Completed,iOS,375,0
TXN000437,CUST01710,FEAT002,20230801,2023-08-01,Goal Created,31214.15,Completed,Web,218,1
TXN000438,CUST04156,FEAT005,20230213,2023-02-13,Bill Scheduled,18179.8,Completed,iOS,626,1
TXN000439,CUST01905,FEAT006,20220915,2022-09-15,FD Created,491413.38,Completed,Android,95,1
TXN000440,CUST02981,FEAT001,20220521,2022-05-21,Crypto Sell,71534.42,Reversed,Android,839,1
TXN000441,CUST00831,FEAT001,20231028,2023-10-28,Crypto Buy,80159.95,Completed,iOS,471,1
TXN000442,CUST02432,FEAT002,20220805,2022-08-05,Savings Deposit,35326.31,Completed,Android,383,1
TXN000443,CUST02417,FEAT002,20220304,2022-03-04,Savings Withdrawal,37584.71,Completed,iOS,613,0
TXN000444,CUST03488,FEAT003,20230114,2023-01-14,Budget Set,0.0,Completed,Android,312,1
TXN000445,CUST04189,FEAT002,20220525,2022-05-25,Goal Created,19320.67,Completed,iOS,210,1
TXN000446,CUST03737,FEAT002,20220525,2022-05-25,Savings Deposit,17017.2,Completed,iOS,669,0
TXN000447,CUST02030,FEAT001,20220207,2022-02-07,Crypto Transfer,12958.68,Completed,Web,181,1
TXN000448,CUST01271,FEAT005,20221013,2022-10-13,Bill Payment,21602.84,Completed,Android,123,1
TXN000449,CUST03885,FEAT005,20230501,2023-05-01,Bill Scheduled,3396.45,Completed,iOS,750,1
TXN000450,CUST01573,FEAT002,20230316,2023-03-16,Savings Deposit,46974.48,Completed,Web,145,0
TXN000451,CUST03961,FEAT007,20240323,2024-03-23,Loan Applied,298097.8,Completed,iOS,834,0
TXN000452,CUST00541,FEAT007,20220417,2022-04-17,Loan Applied,348748.8,Pending,iOS,814,1
TXN000453,CUST04754,FEAT003,20231004,2023-10-04,Budget Set,0.0,Completed,Android,868,0
TXN000454,CUST03551,FEAT001,20240203,2024-02-03,Crypto Buy,120508.2,Completed,Web,459,1
TXN000455,CUST00059,FEAT007,20230815,2023-08-15,Loan Applied,591738.07,Pending,Android,511,1
TXN000456,CUST01558,FEAT001,20240605,2024-06-05,Crypto Sell,123571.48,Completed,Android,402,1
TXN000457,CUST00821,FEAT003,20220827,2022-08-27,Budget Set,0.0,Completed,iOS,54,0
TXN000458,CUST01971,FEAT003,20231008,2023-10-08,Alert Triggered,0.0,Completed,Android,581,1
TXN000459,CUST03510,FEAT007,20240228,2024-02-28,Loan Disbursed,545793.65,Completed,iOS,229,1
TXN000460,CUST02728,FEAT007,20230902,2023-09-02,Loan Applied,301987.0,Completed,iOS,260,0
TXN000461,CUST00079,FEAT002,20231119,2023-11-19,Savings Withdrawal,39823.13,Completed,Android,417,1
TXN000462,CUST03681,FEAT001,20221105,2022-11-05,Crypto Sell,62882.92,Completed,Android,769,0
TXN000463,CUST04010,FEAT002,20220206,2022-02-06,Savings Withdrawal,30411.91,Pending,iOS,189,0
TXN000464,CUST01120,FEAT001,20230111,2023-01-11,Crypto Transfer,83009.18,Completed,iOS,824,1
TXN000465,CUST02981,FEAT006,20220311,2022-03-11,FD Created,220168.84,Completed,Android,142,1
TXN000466,CUST01265,FEAT001,20220307,2022-03-07,Crypto Buy,155287.52,Completed,Android,337,1
TXN000467,CUST02170,FEAT001,20220516,2022-05-16,Crypto Transfer,147721.04,Failed,Android,110,0
TXN000468,CUST02554,FEAT001,20221206,2022-12-06,Crypto Buy,168273.51,Completed,Android,280,0
TXN000469,CUST01131,FEAT002,20230504,2023-05-04,Savings Deposit,35755.69,Completed,Web,380,0
TXN000470,CUST02088,FEAT002,20230320,2023-03-20,Savings Deposit,12634.56,Completed,iOS,402,1
TXN000471,CUST03030,FEAT003,20230805,2023-08-05,Budget Set,0.0,Reversed,Android,169,1
TXN000472,CUST04091,FEAT002,20220317,2022-03-17,Savings Deposit,45047.13,Completed,Android,675,0
TXN000473,CUST00078,FEAT001,20230427,2023-04-27,Crypto Buy,60875.63,Completed,Android,716,1
TXN000474,CUST00865,FEAT007,20221028,2022-10-28,Loan Disbursed,677350.34,Completed,Android,197,0
TXN000475,CUST04983,FEAT001,20240424,2024-04-24,Crypto Sell,134083.76,Completed,Web,550,1
TXN000476,CUST01550,FEAT004,20220515,2022-05-15,Transfer Reversal,63794.16,Completed,Web,360,1
TXN000477,CUST01577,FEAT002,20230618,2023-06-18,Savings Deposit,5859.26,Completed,Android,812,0
TXN000478,CUST04688,FEAT003,20240128,2024-01-28,Budget Set,0.0,Completed,iOS,672,1
TXN000479,CUST03556,FEAT001,20230321,2023-03-21,Crypto Sell,161570.34,Completed,Web,743,1
TXN000480,CUST00098,FEAT002,20231206,2023-12-06,Savings Deposit,43423.73,Completed,Android,785,0
TXN000481,CUST04748,FEAT004,20230725,2023-07-25,Instant Transfer,58483.55,Completed,Android,782,1
TXN000482,CUST03465,FEAT008,20230710,2023-07-10,Policy Purchased,36972.89,Completed,Web,97,1
TXN000483,CUST03851,FEAT001,20220529,2022-05-29,Crypto Sell,15693.59,Completed,iOS,740,1
TXN000484,CUST00712,FEAT002,20230630,2023-06-30,Goal Created,43085.71,Completed,Android,844,1
TXN000485,CUST03819,FEAT002,20240213,2024-02-13,Savings Deposit,14223.08,Completed,iOS,93,1
TXN000486,CUST00495,FEAT007,20221122,2022-11-22,Loan Applied,261019.35,Completed,Android,687,0
TXN000487,CUST00739,FEAT001,20231118,2023-11-18,Crypto Buy,32774.66,Completed,iOS,759,0
TXN000488,CUST03420,FEAT005,20221103,2022-11-03,Bill Payment,14786.17,Completed,Android,256,0
TXN000489,CUST01275,FEAT001,20230329,2023-03-29,Crypto Transfer,33468.23,Completed,Android,345,1
